Transmittance,shgc,window_u,roof_u,extWall_u,total_idealCooling,total_idealHeating
60,0.770172184,1.373112673,0.349724095,0.23299055,1107.52965,22721.98214
30,0.670877427,1.687595098,0.093369253,0.210179213,826.2325171,22886.61475
40,0.557455548,0.797202697,0.094174377,0.279112611,807.0084998,22694.41208
40,0.777602533,1.542618891,0.335404604,0.273819626,1035.877861,23783.6442
20,0.378191288,1.709068369,0.147183899,0.405849559,615.6890386,27574.59882
80,0.555706825,1.882895762,0.282375722,0.289132496,938.3178916,25139.64125
50,0.723333212,1.703304252,0.1149833,0.104262363,920.2545169,20801.01161
60,0.428774581,2.253766064,0.097144785,0.159106173,654.849471,24006.92205
50,0.555618255,1.363064478,0.273658072,0.180583672,801.9795052,22753.64675
40,0.445444988,2.193687417,0.375509265,0.324526693,718.6790758,27367.23329
60,0.50013031,1.678687926,0.260173498,0.254739129,799.9151444,24640.58376
20,0.611536255,0.996055408,0.373548798,0.295161289,810.3669905,24174.718
20,0.712287358,1.429738317,0.112198048,0.253847036,845.9857295,23110.48866
40,0.518647957,1.602789989,0.150921295,0.436019035,816.7599876,26885.01432
20,0.702259675,1.103774876,0.352448702,0.468221944,953.6264707,26392.55789
50,0.595215731,2.270470239,0.379637329,0.456277761,947.1109384,28468.98152
60,0.710666792,2.115441351,0.367302119,0.378668746,1080.182666,26466.49691
80,0.785180417,1.379366677,0.372119327,0.461463212,1307.321592,25906.16705
70,0.590751154,1.951143579,0.299009648,0.416415041,998.9300607,27029.78142
70,0.503845508,0.963469479,0.292695626,0.416556278,921.4889414,25676.04076
50,0.504450081,0.981888698,0.256171882,0.492277475,882.047665,26808.96764
70,0.569469391,2.399758255,0.286476727,0.264127967,904.6430544,25617.50032
70,0.624804198,2.323579854,0.271341196,0.241963224,957.6678885,24832.57905
30,0.516583815,1.374914738,0.315498445,0.126063348,676.4218677,22432.5983
20,0.599346113,2.13999446,0.332560986,0.136769395,705.4591313,23716.13395
60,0.497555372,1.586528982,0.255350922,0.270720457,804.6773423,24717.95425
80,0.572733601,0.820076875,0.15227205,0.241777268,955.6418407,21939.15617
60,0.643943473,1.634092081,0.143572816,0.269912624,949.5892047,23689.23893
70,0.747730601,1.619696793,0.354106924,0.156999213,1091.675953,21990.679
50,0.511626805,2.075799049,0.336607086,0.406360342,842.3567803,27775.19556
30,0.586855187,1.7614593,0.394627404,0.358681717,837.9053402,26567.12692
70,0.358179494,1.85019038,0.180857826,0.117387766,601.6059682,23292.61765
80,0.503469632,1.994318456,0.350693343,0.131339689,815.0924956,23360.60655
50,0.471243003,2.10346345,0.299865749,0.278345142,745.3988645,26086.04655
50,0.368703004,2.101583524,0.280178164,0.332658437,665.017212,27407.07706
60,0.434026595,2.210393532,0.336927619,0.199445687,706.1171709,25293.55936
70,0.750512746,1.97726012,0.235375433,0.350561734,1147.594229,25187.12111
20,0.360825003,1.67172773,0.230967363,0.436705965,623.8580399,28289.95826
60,0.635780382,1.459837146,0.38345106,0.352619485,1005.879518,25376.42406
60,0.555974333,1.993982788,0.236360384,0.141401802,802.7069872,23031.65346
70,0.770172184,1.373112673,0.349724095,0.23299055,1155.601077,22639.79929
20,0.721681301,1.980211193,0.306128367,0.161312725,827.2010064,23199.70372
70,0.707382846,2.056268105,0.090657472,0.118820955,985.8502245,21455.02773
30,0.385980843,1.455804943,0.380241511,0.444574056,690.1628953,28239.57745
30,0.37434313,1.041045096,0.296506597,0.452013391,678.7112705,27390.88783
30,0.548893863,1.929465832,0.348547783,0.131425673,701.8131056,23450.88147
50,0.595331106,1.169102604,0.272605158,0.139885127,832.5755042,21523.10332
60,0.401310093,1.718351485,0.18330148,0.457573667,768.0349601,27942.90846
30,0.540803611,1.568285237,0.149619627,0.278172125,738.320817,24534.9236
40,0.369361698,1.307708564,0.370137925,0.347256187,663.4272817,26592.11986
50,0.718026447,2.071683986,0.259400547,0.429180103,1052.704461,26851.9199
40,0.359972517,1.349972968,0.213953611,0.108779715,536.210369,22596.98962
60,0.533861926,1.000711024,0.119890921,0.4033361,895.3837872,24946.11535
30,0.599346113,2.13999446,0.332560986,0.136769395,746.041254,23590.62443
20,0.775137817,1.204540467,0.265459737,0.304921211,950.4176924,23689.33779
60,0.561596871,1.858667642,0.193220192,0.299087405,872.3515552,25085.60673
40,0.439867577,2.142394552,0.150471153,0.449396163,739.5106897,28392.52673
30,0.639176223,2.166485397,0.114250611,0.194665364,781.4137242,23673.35019
30,0.579542845,0.784951239,0.330136545,0.157103716,768.6961212,21498.61143
20,0.732994861,1.284504908,0.287435476,0.472897292,971.2696737,26472.71144
50,0.672479696,2.082416746,0.176236178,0.12935566,874.1643804,22303.64044
60,0.394234413,1.177198574,0.390855901,0.301888905,726.0194361,25423.28542
70,0.460348358,0.75330298,0.285774571,0.370042646,857.4256826,24801.32898
60,0.537993404,2.333527119,0.168196797,0.222664281,804.2584837,24753.67329
50,0.366438423,1.93203809,0.394096093,0.264510015,648.5098126,26466.70759
50,0.409554583,2.149588906,0.142050459,0.374739696,705.7789071,27421.45567
60,0.657052904,1.888762824,0.195507928,0.438305626,1030.55,26670.10578
60,0.601955474,1.679371963,0.383130517,0.184562086,894.7218687,23385.95327
70,0.785413881,1.830621039,0.352902859,0.325679116,1195.829069,24778.25051
20,0.59169719,1.65723583,0.395994052,0.273566306,770.1794262,25238.46425
60,0.457058906,1.664694054,0.213591949,0.253446609,747.8810151,24689.36984
40,0.365171506,1.60508162,0.373618722,0.405391608,682.0570078,27969.67237
70,0.433767851,1.883380793,0.174836796,0.41417943,809.5803978,27352.19702
80,0.475636863,1.141845415,0.212697664,0.328784657,868.0587841,24604.29322
80,0.734517007,1.111345498,0.288995397,0.300542146,1185.66939,23083.13525
30,0.575634586,1.77702679,0.357579354,0.364570279,825.2948743,26627.26659
50,0.542841536,1.035491604,0.111168676,0.404718146,869.5014678,25049.46713
60,0.504848959,0.788226975,0.31239845,0.233989513,823.3082914,22752.09556
40,0.435419033,1.356481604,0.136651273,0.152120204,620.9652849,22601.34421
80,0.570280915,2.011006422,0.174575034,0.183826343,897.2514082,23322.37757
30,0.458485116,1.265161834,0.313261071,0.221226871,663.2009411,24040.39038
80,0.665704729,1.09629088,0.261474315,0.300083475,1097.259876,23275.25666
50,0.672637474,2.331003551,0.353251139,0.46590333,1025.309618,28248.1514
50,0.768132626,1.877803902,0.208184134,0.379100693,1084.818266,25449.71207
20,0.736809076,1.553834606,0.354760233,0.424310378,957.4933911,26465.57063
80,0.537028384,2.195450043,0.368449476,0.25403378,904.6453984,25485.46195
60,0.633440564,1.780694983,0.29640123,0.273430251,953.8197535,24526.25336
70,0.464520667,1.615231744,0.098768687,0.485643325,867.078659,27454.05233
50,0.384089244,2.154080604,0.33067145,0.236168897,644.1481387,26126.24463
30,0.437759823,1.172721875,0.14945787,0.38330702,691.850717,25877.75259
20,0.410450987,1.074230813,0.153400232,0.413761609,651.1379603,26380.31792
20,0.369361698,1.307708564,0.370137925,0.347256187,610.7482986,26767.28059
40,0.686680364,2.167251623,0.158378653,0.488006927,989.4908156,27746.6706
70,0.483029974,1.210419929,0.129286951,0.233045941,797.7482625,23046.85847
30,0.660644325,0.975581004,0.344664622,0.306035411,903.7510429,23868.34347
60,0.636485414,1.708302446,0.29583248,0.388597722,1004.656717,26071.16699
70,0.579542845,0.784951239,0.330136545,0.157103716,915.4215443,21110.76778
80,0.742331081,1.25374691,0.121411256,0.379245568,1199.958626,23942.86697
70,0.466558007,2.391420435,0.242124619,0.410860387,845.2687711,28155.44617
50,0.394736242,1.885724518,0.105780419,0.256615131,641.0020252,25222.51334
60,0.431862735,0.889957918,0.231918386,0.466362535,823.3201733,26511.13686
40,0.49715112,1.549829779,0.334187298,0.374865782,793.8485476,26600.774
40,0.594147492,1.760268317,0.380690377,0.115053299,781.9628072,22639.74264
20,0.380072373,1.773903251,0.201582418,0.196298041,536.5028286,24777.07352
50,0.785715254,1.870345431,0.098059688,0.173389125,1008.835122,21887.11995
30,0.738778828,1.820490716,0.186087628,0.464767993,998.0565273,26838.06769
50,0.619338936,1.556544104,0.161220049,0.224270764,869.0218083,23122.91125
50,0.493202279,2.316579025,0.389962223,0.335952737,798.0311421,27413.45649
70,0.619338936,1.556544104,0.161220049,0.224270764,947.7347732,22947.61159
50,0.540923087,1.432355707,0.184314295,0.226820188,793.7920768,23406.50899
20,0.390614009,1.120378083,0.122516295,0.421233164,632.828652,26586.07365
20,0.585876175,1.604043729,0.326144975,0.101964008,689.0270092,22264.31175
70,0.741657546,0.80878809,0.091596717,0.408396793,1178.532828,23486.71161
20,0.5261412,2.137490428,0.289168428,0.274430049,693.8565747,26078.04727
80,0.604045094,1.123483453,0.260545945,0.153013297,960.8967314,21320.59028
30,0.552919977,0.992865654,0.332924146,0.150058823,733.2051085,21947.95691
40,0.516598373,1.837401227,0.275774381,0.36354392,795.8868491,26668.33497
50,0.585648574,2.187363779,0.134206185,0.208354628,810.1687071,24028.77483
30,0.605134051,1.133441521,0.288140583,0.128764097,767.2020862,21489.4065
40,0.693233153,0.978869953,0.093992493,0.486454853,1021.169651,25411.47493
60,0.743806918,1.463461785,0.382920136,0.31968098,1112.640442,24405.19557
20,0.408948077,1.569328211,0.096797236,0.399272063,631.8399839,26917.6497
70,0.780577506,1.633346013,0.134306534,0.380544474,1191.260327,24587.64204
40,0.412714887,1.004611725,0.296826247,0.234166129,657.8192723,23849.4199
40,0.489665858,1.266992799,0.160674378,0.164731573,685.4536745,22406.63
40,0.510524223,1.186052767,0.328315784,0.398961486,823.0542884,26186.50638
40,0.57865282,1.096678193,0.350361729,0.189603445,812.5586143,22604.06397
70,0.65977845,1.656981125,0.29075978,0.321941544,1046.292789,24813.55842
70,0.442942951,1.187793091,0.19330547,0.495667136,865.2003144,27233.74948
80,0.577363671,1.606010757,0.097313909,0.338092997,968.8586575,24684.75634
50,0.508761238,2.24592087,0.129596019,0.301606922,770.4655424,25929.1201
70,0.533612227,1.699237743,0.109421862,0.413603272,916.0495287,26269.74129
40,0.529325893,1.270064031,0.1073234,0.104234506,692.8217733,21027.38054
70,0.407275635,1.278611696,0.121312274,0.383066097,767.9573837,25833.60953
50,0.552639331,2.046465593,0.123708427,0.251668575,795.9641285,24601.28319
70,0.378239283,1.555232405,0.192187203,0.388989079,742.4792811,26820.47269
40,0.395043714,1.157874253,0.173105819,0.262150561,634.2897906,24305.03564
70,0.535514001,2.192191962,0.394626568,0.22707087,866.4567885,25219.40931
40,0.450117365,2.087399383,0.363343185,0.114974116,633.4575507,23918.55489
60,0.43754427,1.961191125,0.289738763,0.115643018,671.69424,23378.42228
40,0.471243003,2.10346345,0.299865749,0.278345142,716.3541644,26184.0602
70,0.615810813,1.906651864,0.369350928,0.299471233,989.9700487,25352.03823
80,0.386956871,1.443283954,0.319343313,0.159922057,691.2522353,23453.37192
40,0.379876357,2.100951995,0.167729547,0.372306959,655.6425009,27647.48478
50,0.720456046,1.380418577,0.391494756,0.278302289,1030.331374,23863.45213
80,0.569832613,1.722609685,0.363711175,0.362765508,997.5569975,26107.47841
30,0.360066817,0.962957542,0.35707265,0.392306687,649.9919608,26664.2071
60,0.52499428,1.15130593,0.170339766,0.490573251,921.6163362,26654.50666
80,0.680103864,1.845949944,0.129779152,0.306937621,1078.493271,24240.94444
40,0.386576477,1.857859198,0.221115847,0.184338222,591.6133245,24571.14424
60,0.768623,1.006638461,0.286288585,0.183165236,1092.142905,21065.23842
20,0.508987153,1.462641317,0.153422611,0.189216433,639.1224713,23261.2156
40,0.427819721,1.546527524,0.274523232,0.285425297,683.1653779,25496.71579
70,0.598821111,1.877887834,0.369799099,0.277279641,962.2626537,25057.98578
70,0.350724694,1.770437075,0.152987755,0.136246256,599.446422,23415.74292
40,0.618695879,2.269085636,0.369066223,0.360205435,895.4768796,27087.66668
80,0.577757765,1.524472085,0.103941886,0.256621173,939.7265371,23337.35706
60,0.448008874,2.382525539,0.345662067,0.474811573,832.996887,29481.93524
60,0.394334673,1.064084057,0.20105156,0.468360123,774.6983128,27011.24895
60,0.473301971,1.521876065,0.366537693,0.498869932,883.5020125,28298.53828
50,0.448826285,1.579416474,0.111341919,0.211984519,681.2032251,23703.15253
70,0.380673026,2.384561341,0.202699993,0.234252013,673.652514,25962.59678
30,0.535458708,1.014070778,0.227993668,0.355273851,785.2737212,24907.81761
70,0.728701582,1.299632584,0.303236763,0.30029177,1129.836427,23573.25104
20,0.601146276,1.263459476,0.362664287,0.494735667,868.6240119,27525.23378
60,0.697942219,1.57524542,0.284106861,0.165748282,985.3586797,22148.44922
20,0.652933255,1.013798851,0.286046713,0.189383518,798.3494872,22133.76812
80,0.681762297,1.766988053,0.255455144,0.389049255,1129.131661,25691.04596
80,0.608072515,0.939523445,0.303866547,0.133534505,969.3097033,20748.84597
80,0.424144241,0.762974062,0.211284073,0.370161743,830.7735353,24744.91305
40,0.782955244,1.745350358,0.146697495,0.241321916,999.8917219,23030.5252
70,0.667595283,0.750085806,0.12807978,0.395335115,1092.4058,23631.97028
20,0.516864463,0.780962379,0.251698886,0.30323453,718.8349487,23948.56499
50,0.510056878,1.643503401,0.162146497,0.281319765,777.6163414,24710.6948
80,0.369608121,0.771532247,0.223099099,0.402670727,776.2200354,25601.47661
50,0.426308461,1.487424931,0.230860843,0.345239503,728.7405121,26055.20295
80,0.400786987,1.76551921,0.18932768,0.14436137,684.0864582,23281.91807
20,0.601099903,1.803512446,0.313417185,0.476948334,845.636576,28097.51851
20,0.35463722,2.064288422,0.338985633,0.139935596,504.9720187,24954.59171
30,0.565257708,2.149999598,0.128525855,0.429651049,808.5555542,27513.63874
80,0.537993404,2.333527119,0.168196797,0.222664281,867.2211834,24613.78385
40,0.492230707,1.858468666,0.206517911,0.388713888,774.6935084,26977.96052
30,0.789435699,1.302874643,0.397335124,0.240746689,1004.243933,23096.69391
70,0.792492178,1.315785152,0.390269633,0.436500465,1265.479773,25541.97807
30,0.403803045,2.372494163,0.233875346,0.205549349,585.1619408,25794.6092
50,0.388332117,1.124859186,0.150573788,0.444831872,726.303421,26764.18085
20,0.570320278,1.494804009,0.219617435,0.172090245,693.7168701,22955.35161
50,0.391940811,2.296470307,0.388072256,0.358938328,708.1426319,28269.85247
60,0.492021375,1.086991943,0.209256079,0.315316969,822.3192797,24341.12351
70,0.590287664,1.676215532,0.278037808,0.292640176,952.7275337,24713.82552
80,0.660644325,0.975581004,0.344664622,0.306035411,1107.163303,23401.64416
40,0.59672729,2.150230362,0.340392154,0.357931786,872.2883466,26890.22139
80,0.418730713,1.542970366,0.127734866,0.236067997,740.3197979,24027.10553
70,0.512055865,1.009212909,0.24594085,0.461460624,941.8685244,26208.25498
80,0.569469391,2.399758255,0.286476727,0.264127967,934.2873849,25548.65878
50,0.374054001,1.503126523,0.33524591,0.347464132,687.5119717,26736.7001
50,0.546154903,1.891787218,0.276933001,0.112360923,751.3564255,22654.6829
60,0.462951527,1.694407285,0.198885706,0.174584112,718.5843551,23435.54935
30,0.720456046,1.380418577,0.391494756,0.278302289,945.4435121,24089.37775
80,0.408948077,1.569328211,0.096797236,0.399272063,791.6986821,26438.89028
30,0.691438778,0.853167362,0.286949152,0.406722245,969.681915,24782.18673
40,0.742434818,1.426053101,0.2270108,0.278899676,992.8350552,23476.08266
70,0.553225695,1.966119706,0.173564976,0.355128975,917.6004867,25993.98482
40,0.636319653,1.242619059,0.233643265,0.315446956,904.8413337,24186.61941
20,0.759866731,2.06549995,0.184730681,0.182869398,855.1566331,23138.18944
20,0.67539866,1.626735209,0.287528175,0.136176419,780.8241537,22332.13647
30,0.649838461,2.28441957,0.186011221,0.411685724,884.0796548,27256.58757
50,0.516744299,1.835722822,0.355328069,0.288432836,805.837541,25704.06378
60,0.629086364,1.803224804,0.278441383,0.479917437,1027.675522,27483.02128
60,0.719560816,2.089465099,0.235585582,0.42570737,1093.656029,26657.22087
40,0.438377401,1.830281606,0.172929205,0.453268116,746.0090685,28006.9264
30,0.71714497,1.470695342,0.325627745,0.146821141,881.0547373,22020.78565
20,0.675265416,0.917208263,0.278630971,0.457853456,922.1007449,25791.72599
60,0.563981622,1.175558162,0.196772015,0.105793132,811.0691206,20791.59106
20,0.59801512,1.639341066,0.211786594,0.346539866,784.0141624,25704.82627
40,0.575634586,1.77702679,0.357579354,0.364570279,863.7970932,26519.19267
30,0.49964265,1.828171188,0.168164247,0.3880751,742.7825168,26860.08172
30,0.614148482,1.672929238,0.233120507,0.39834013,862.6389643,26374.8961
40,0.756574725,2.354108501,0.231977814,0.407128283,1031.967095,26843.22968
60,0.486499345,2.375580411,0.267551949,0.30817976,797.3977417,26696.86831
20,0.427877967,2.082005128,0.167235578,0.109105614,530.3546138,23546.26856
20,0.572906284,1.881216928,0.301982544,0.329318364,761.1194142,26264.30946
40,0.556124933,1.699362838,0.098271382,0.428028545,841.4222091,26580.88901
70,0.388502181,1.854183535,0.218825585,0.31544724,724.6368981,26294.553
50,0.645438948,1.181409641,0.318089607,0.118191478,882.4032651,21086.27152
30,0.702708099,1.837958533,0.21790703,0.383548253,936.2042445,25993.25027
40,0.707714883,1.837238518,0.15989542,0.168177427,891.7379525,22414.53223
80,0.500454399,0.94785523,0.308691929,0.242876515,880.1845943,23080.71154
30,0.606143961,1.7487534,0.303514311,0.103160178,743.4438411,22250.58429
50,0.59490866,2.043153803,0.319539132,0.429876276,933.9775643,27574.13511
